stop_id,stop_name,stop_lat,stop_lon
12001309,MASJID AZZUBAIR IBNUL AWWAM,3.114236,101.72036
12001310,MASJID AZZUBAIR IBNUL AWWAM (OPP),3.1143389,101.72044
12001311,PUSAT PENJAJA JLN JUJUR 3,3.0879445,101.7208
12001316,FLAT SRI LABUAN,3.0906562,101.7214383
12001317,FLAT SRI MELAKA (BARAT),3.1089357,101.7217786
12001318,FLAT SRI MELAKA (BARAT),3.1091321,101.721851
12001319,STADIUM BOLA SEPAK KL,3.0997722,101.72233
12001320,MADRASAH MAKARIMUL AKHLAK,3.087825,101.72258
12001321,PUSAT BELIA ANTARABANGSA KL,3.0960138,101.7227
12001322,INSTITUT LATIHAN DBKL,3.0931695,101.72276
12001323,FLAT SRI MELAKA BLOK 26,3.1087611,101.7228818
12001324,(M2) FLAT SRI MELAKA BLOK 26,3.1086528,101.722885
12001325,(M1) KAWASAN PERINDUSTRIAN B.T.R,3.086661,101.72322
12001326,S.M. TEKNIK KL,3.1032777,101.72365
12001327,(M3) PASAR BESAR CHERAS,3.1122556,101.723694
12001328,PERINDUSTRIAN KILANG MIDAH,3.0891,101.72391
12001329,FLAT SRI PULAU PINANG BLOK 13 (OPP),3.1164277,101.724236
12001330,FLAT SRI PULAU PINANG BLOK 13,3.116136,101.72436
12001331,FLAT SRI MELAKA (TIMUR),3.11097,101.724749
12001332,FLAT SRI MELAKA (TIMUR),3.1110018,101.7248402
12001333,TMN JAYA (UTARA),3.0943916,101.72521
12001334,KLINIK KESIHATAN CHERAS,3.1065917,101.72567
12001335,TMN MIDAH (SELATAN),3.09025,101.725716
12001336,TMN MIDAH (BARAT),3.0963945,101.72619
12001337,VELODROM KL,3.1105695,101.72775
12001338,MRT MALURI PINTU A,3.1232612,101.727844
12001339,VELODROM KL,3.1104279,101.728065
12001340,MRT MALURI PINTU B,3.1235027,101.72815
12001341,PUSAT KOMERSIAL TMN MIDAH,3.0965862,101.72896
12001342,BALAI POLIS SRI PERMAISURI,3.111874,101.7180827
12001343,SMK SERI PERMAISURI,3.1073222,101.716774
12001344,SIMPANG IKHLAS  5,3.085586,101.71654
12001345,FLAT SRI PULAU PINANG BLOK 1,3.1174834,101.71978
12001346,INDAH MAS APARTMENT,3.11805,101.72166
12001347,SIMPANG BANGSAWAN,3.0846584,101.71929
12001348,FLAT SRI JOHOR BLOK 3,3.1167696,101.719315
12001349,KOMPLEKS DARUL PUTERI,3.1166694,101.72819
12001350,STADIUM BADMINTON CHERAS,3.1192918,101.72834
12001351,STADIUM BADMINTON CHERAS,3.1193223,101.72809
12001352,FLAT SRI SABAH,3.1169,101.72622
12001353,FLAT SRI SABAH,3.117239,101.72633
12001354,KOMPLEKS DARUL PUTERI,3.1167028,101.72793
12001355,SIMPANG MEWAH 12,3.0844195,101.72181
12001356,INDAH MAS APARTMENT,3.1181612,101.7219
12001357,QUEENSVILLE,3.1018,101.71221
12001359,MASJID KG MERBAU SEMPAK,3.217213,101.515
12001360,SIMPANG LORONG 6,3.214297,101.51501
12001361,SIMPANG LORONG 10 (UTARA),3.21091,101.51504
12001362,S.R.A MERBAU SEMPAK,3.216911,101.51506
12001363,SIMPANG LORONG 5,3.21443,101.51509
12001364,SIMPANG GAJAH 3,3.206584,101.5151
12001365,MASJID KG KUBU GAJAH (UTARA),3.203255,101.51514
12001366,SIMPANG LORONG 10 (SELATAN),3.210916,101.51514
12001367,SIMPANG GAJAH 21,3.200731,101.51516
12001368,SIMPANG GAJAH 6,3.206971,101.5152
12001369,KOMPLEKS PERNIAGAAN SIMPANG GAJAH 12,3.196807,101.515205
12001370,MASJID KG KUBU GAJAH (SELATAN),3.203269,101.51523
12001371,SIMPANG GAJAH 9,3.200668,101.51526
12001372,SIMPANG GAJAH 11,3.196854,101.51531
12001373,PERSIMPANGAN JLN. MERBAU SEMPAK,3.218723,101.51566
12001374,LOT 1770,3.195527,101.520035
12001375,LOT 1771,3.195429,101.520065
12001376,SIMPANG GAJAH 14 (BARAT),3.195477,101.5229
12001378,SIMPANG GAJAH 14 (TIMUR),3.195573,101.52327
12001379,SIMPANG GAJAH 15,3.195569,101.52578
12001380,SIMPANG GAJAH 16,3.195474,101.5258
12001381,AMAN BERINGIN,3.1563833,101.660286
12001382,MENARA MANULIFE,3.1514416,101.66309
12001387,SPG LORONG BRUAS,3.159725,101.65862
12001388,SPG PERS BRUAS,3.160025,101.65724
12001389,SPG LORONG BASONG,3.159475,101.65655
12001390,SK BUKIT DAMANSARA,3.1576,101.65683
12001391,BERINGIN RESIDENCE,3.153772,101.66242
12001392,SPG JLN TERUNTONG,3.158513,101.65983
12001393,SIMPANG GAJAH 23,3.195554,101.52895
12001394,KOMERSIAL  PEKAKA,3.17531,101.57614
12001395,SURAU AL - ULUM. SEK. 9,3.175839,101.58217
12001396,(M1) PERUMAHAN RIMBA RIANG 9/4,3.174793,101.58068
12001397,S.M.K SEKSYEN 10 KOTA DAMANSARA,3.169957,101.57846
12001398,S.K SUBANG BESTARI (2),3.180762,101.542625
12001399,DEWAN BUNGA MATAHARI U5,3.180087,101.54109
12001400,PANGSAPURI SERI BINTANG (OPP),3.180943,101.539314
12001401,PANGSAPURI MUTIARA SUBANG,3.181238,101.537056
12001402,PERUMAHAN MUTIARA SUBANG (OPP),3.183025,101.53579
12001403,(M1) HAB SUBANG SURIA,3.184214,101.53532
12001404,PANGSAPURI UTARID SUBANG,3.182573,101.53517
12001405,PANGSAPURI MUTIARA SUBANG (OPP),3.181376,101.53676
12001406,PANGSAPURI SERI BINTANG,3.180947,101.53954
12001407,DEWAN BUNGA MATAHARI U5 (OPP),3.180259,101.54089
12001408,S.K SUBANG BESTARI (2) (OPP),3.180818,101.54245
12001409,PERUMAHAN NOVA U5/75,3.179794,101.54641
12001410,RITZE PERDANA 2,3.164541,101.61107
12001412,MASKIARA RESIDENCES,3.15581,101.62698
12001413,MASJID JAMEK KG. SG. PENCHALA,3.161909,101.62637
12001414,PETRONAS SG. PENCHALA,3.158074,101.61573
12001420,BANGSAR PARK (UTARA),3.135734,101.67346
12001421,BANGSAR PARK (SELATAN),3.133707,101.67339
12001422,DESA SRI HARTAMAS,3.163531,101.647644
12001423,S.M.K SEKSYEN 8 KOTA DAMANSARA (OPP),3.178986,101.57884
12001424,PERUMAHAN PEKAKA 8/1B,3.18081,101.57903
12001425,PERUMAHAN PEKAKA 8/16,3.180854,101.58087
12001426,PERUMAHAN NOVA U5/75 (OPP),3.179521,101.54641
12001429,BT. 17 KG. MERBAU SEMPAK,3.217565,101.51892
12001430,SURAU ZAHIDIAH JALAN KUSTA,3.216507,101.57704
12001431,KLINIK KESIHATAN SG. BULOH,3.219577,101.57791
12001432,MAKMAL KESIHATAN AWAM KEBANGSAAN,3.221115,101.577065
12001433,TAMAN ANJUNG DAMAI,3.222294,101.575874
12001435,KG SRI INDAH B (TIMUR),3.225801,101.57281
12001436,PERSIMPANGAN SRI INDAH 9B (OPP),3.225666,101.57065
12001439,PERSIMPANGAN MP 2 (OPP),3.236122,101.56223
12001440,SURAU DARUL ULUM (OPP),3.23897,101.560844
12001441,PERSIMPANGAN MP 37 (OPP),3.241172,101.56107
12001442,PERSIMPANGAN MP 43 (OPP),3.244084,101.5611
12001444,APARTMENT IMPIAN INDAH,3.246375,101.563866
12001445,TAMAN IMPIAN INDAH,3.247779,101.56646
12001446,PERSIMPANGAN MP 58,3.246409,101.56473
12001447,PERSIMPANGAN MP 43,3.243907,101.56121
12001448,PERSIMPANGAN MP 36,3.240757,101.561195
12001449,SURAU DARUL ULUM,3.239244,101.561066
12001450,PERSIMPANGAN MP 3,3.236392,101.56228
12001452,PERINDUSTRIAN BRP 9,3.232574,101.56409
12001453,PERSIMPANGAN BRP 8/2,3.230579,101.56496
12001455,TAMAN VILLA PUTRA,3.226532,101.567566
12001457,PERSIMPANGAN SRI INDAH 9B,3.225763,101.570564
12001458,KG SRI INDAH B (BARAT),3.225868,101.57257
12001459,LOT 129 KG MELAYU (OPP),3.224057,101.5745
12001460,TAMAN ANJUNG DAMAI (OPP),3.222951,101.575485
12001461,MAKMAL KESIHATAN AWAM KEBANGSAAN (OPP),3.221233,101.57714
12001462,KLINIK KESIHATAN SG. BULOH (OPP),3.219566,101.578064
12001463,SURAU ZAHIDIAH JALAN KUSTA (OPP),3.216431,101.577126
12001465,APARTMENT JASMIN (OPP),3.163223,101.5355
12001466,PANGSAPURI MERAK,3.167489,101.53406
12001467,PERUMAHAN SUBANG GALAKSI,3.169308,101.53405
12001468,TAMAN DESA SUBANG (OPP),3.173049,101.5374
12001469,PERUMAHAN JALAN NOVA U5/206,3.173039,101.54488
12001470,SEK. KEB. SUBANG BESTARI (BARAT),3.17457,101.5456
12001471,S.M.K SUBANG BESTARI (OPP),3.177152,101.54359
12001472,PERUMAHAN LAMAN PERMAI U5 (UTARA),3.177064,101.54046
12001473,PERUMAHAN NOVA U5/57,3.17707,101.53834
12001474,KOMERSIAL MUTIARA SUBANG (OPP),3.178657,101.5358
12001475,KOMERSIAL MUTIARA SUBANG,3.178638,101.53588
12001476,PASAR MALAM JLN UTARID (OPP),3.17721,101.53633
12001477,PERUMAHAN LAMAN PERMAI U5 (SELATAN),3.177169,101.540596
12001478,S.M.K SUBANG BESTARI,3.177336,101.543335
12001479,SEK. KEB. SUBANG BESTARI (TIMUR),3.174658,101.54584
12001480,PERUMAHAN JALAN NOVA U5/91,3.172893,101.54507
12001481,TAMAN DESA SUBANG,3.172821,101.53767
12001482,KOMERSIAL SUBANG PELANGI (UTARA),3.172803,101.53552
12001483,KOMERSIAL SUBANG IMPIAN,3.171294,101.53429
12001484,PANGSAPURI SRI PELANGI,3.169037,101.53431
12001485,PANGSAPURI MERAK (OPP),3.167636,101.53429
12001506,(M1) TMN SHAMELIN,3.1237884,101.73908
12001507,(M1) APARTMENT SRI PUTRA FASA 2,3.2542652,101.5561554
12001510,APARTMENT SERI MAWAR,3.251097,101.55837
12001512,SAUJANA AKASIA (OPP),3.24596,101.56002
12001513,SMK SERI HARTAMAS (OPP),3.157071,101.64762
12001514,PERUMAHAN,3.159662,101.651436
12001515,1 MONT KIARA,3.165445,101.65254
12001516,SHOPLEX MONT KIARA,3.167255,101.652756
12001517,ARCORIS,3.168125,101.65288
12001518,MONT KIARA BANYAN,3.173559,101.653244
12001519,MONT KIARA INTERNATIONAL SCHOOL,3.171386,101.65351
12001520,MONT KIARA MERIDIN (OPP),3.174034,101.65398
12001521,SPG JLN SETIAJAYA,3.146575,101.65582
12001522,PLAZA DAMAS,3.163282,101.65643
12001523,SPG JLN SETIABISTARI,3.146321,101.656944
12001524,LUMINA KIARA CONDOMINIUM (OPP),3.174251,101.65724
12001526,WISMA KDN,3.167836,101.66709
12001527,DEWAN TMN IMPIAN EHSAN (OPP),3.011035,101.75407
12001528,DEWAN TMN IMPIAN EHSAN,3.011119,101.75417
12001529,PADANG PERMAINAN,3.005612,101.755295
12001530,KILANG PLASTIK EKSPEDISI EMAS (OPP),3.006388,101.755356
12001531,PDG PERMAINAN (OPP),3.005679,101.7554
12001532,KILANG PLASTIK EKSPEDISI EMAS,3.006514,101.755486
12001533,SPG JLN ALPHA IMPIAN 3,3.007142,101.75588
12001534,ONE INDUSTRIAL PARK,3.007546,101.7559
12001535,SPG JLN KARUN MAS 3,3.005276,101.757385
12001536,ALMASHOOR,2.920094,101.75746
12001537,C BANNER PRINT,2.921298,101.75805
12001538,(M1) FLAT TMN DESA KARUN MAS,3.0035677,101.7583568
12001539,RIA TOMYAM,2.922854,101.75896
12001540,KLINIK BANGI & SURGERY (OPP),2.92452,101.759186
12001541,AKADEMI CUKAI,2.926372,101.760666
12001542,LHDN BANGI,2.929753,101.763954
12001543,BANGI GATEWAY (OPP),2.934078,101.76515
12001544,PADANG  SPG 1/9C,2.945657,101.76576
12001545,PERUMAHAN TERES SEKSYEN 16,2.94111,101.76745
12001546,PETRONAS UNIKEB 1,2.94252,101.767975
12001547,PASAR AWAM SEKSYEN 1,2.944485,101.768814
12001548,PETRONAS PERSIARAN PEKELILING,2.935237,101.768974
12001549,PERUMAHAN SEKSYEN 6,2.938171,101.76946
12001551,WISMA UNIKEB,2.927026,101.773506
12001552,FLAT JUBLI PERAK SEKSYEN 4,2.95552,101.77617
12001553,SIMPANG PINTU MASUK UKM,2.92971,101.77706
12001554,PINTU UTAMA UKM,2.9307344,101.777534
12001555,JLN 4/3,2.960747,101.7781
12001556,SPG 4/8E (OPP),2.952044,101.77863
12001557,SPG 4/8E,2.951902,101.778656
12001558,JLN 4/2,2.95379,101.77916
12001559,(M1) PETRONAS UNIKEB 2 (HUB),2.957884,101.779205
12001560,SK JALAN EMPAT,2.951384,101.77962
12001561,PANGSAPURI ANGGUN,2.955512,101.77971
12001562,SK JLN EMPAT (OPP),2.951459,101.77999
12001563,SMK JALAN EMPAT (PINTU BELAKANG),2.960151,101.78153
12001564,SMK JALAN EMPAT (OPP),2.961775,101.78159
12001565,ULINE TYRE,2.9643771,101.7816349
12001566,JLN 4/9 C (OPP),2.953335,101.7817
12001567,ULINE TYRE (OPP),2.9644943,101.7817418
12001568,SPG JLN 4/7,2.956301,101.78172
12001569,SMK JALAN EMPAT (PINTU DEPAN),2.96183,101.78173
12001570,PERUMAHAN JLN 4/6,2.958772,101.78176
12001571,JLN 4/9C,2.953108,101.781815
12001572,SPG JLN 4/7M (OPP),2.955315,101.781845
12001573,JALAN  4/9G,2.95818,101.78185
12001574,PINTU BELAKANG UKM,2.9364505,101.78339
12001575,PINTU MASUK UKM,2.9365704,101.78375
12001576,REST UMI (OPP),2.945747,101.78553
12001577,REST UMI,2.9456687,101.78579
12001578,KG SG TANGKAS,2.950485,101.78778
12001579,KG SG TANGKAS,2.9501271,101.78789
12001581,PLAZA PERABOT (OPP),2.9609315,101.79235
12001582,(M1) PETRONAS SEKSYEN 16 (OPP),2.944489,101.765526
12001583,SHELL (OPP),2.9639277,101.79134
12001584,(M2) REST NAMERA,2.9394054,101.78569
12001585,(M3) KEDAI TAYAR DUNLOP,2.9398832,101.785736
12001587,TOYOTA SERVIS,3.122683,101.73817
12001588,PERDANA COURT,3.120678,101.74083
12001589,WARTA PERDANA,3.119817,101.74167
12001590,PERDANA VILLA,3.117936,101.740616
12001591,PANDAN PERDANA DELUXE,3.116417,101.73973
12001592,PANDAN VISTA,3.115364,101.73914
12001593,PANDAN HEIGHT,3.11315,101.73849
12001594,PANDAN SAFARI,3.114211,101.740875
12001595,SK PANDAN PERDANA (OPP),3.116036,101.741745
12001596,7 ELEVEN,3.119992,101.74346
12001597,TADIKA BAKTI NUSA,3.124469,101.74231
12001598,WISMA DIRGAHAYU,3.127586,101.74259
12001599,TERMINAL MAJU JAYA,3.128789,101.7428
12001600,CALTEX,3.130222,101.7429
12001601,LRT PANDAN JAYA,3.129456,101.73951
12001602,BSN,3.1276283,101.73617
12001603,PGRM,3.122869,101.72943
12001604,AEON MALURI 1 (OPP),3.1250637,101.72671
12001605,KONDO BRUNSFIELD,3.1280184,101.72146
12001617,PGRM,3.1229637,101.729164
12001618,BSN,3.128011,101.73632
12001619,LRT PANDAN JAYA,3.129496,101.73893
12001620,KEDAI NEWTON LEATHER,3.1304479,101.74298
12001621,REST NANYANG,3.12875,101.74294
12001622,TADIKA BAKTI NUSA,3.1245513,101.74243
12001623,7 ELEVEN,3.1202903,101.743675
12001624,SK PANDAN PERDANA,3.115839,101.74176
12001625,SPG SAFARI PARK,3.1142466,101.74106
12001626,PANDAN HEIGHT,3.1127224,101.73863
12001627,PANDAN VISTA,3.115183,101.73894
12001628,PANDAN PERDANA DELUXE,3.116378,101.73961
12001629,PERDANA VILLA,3.118058,101.740585
12001630,PANDAN WARTA,3.119833,101.741585
12001631,PANDAN COURT,3.120642,101.74064
12001632,PETRON,3.1228523,101.73794
12001635,GUDANG KTM,2.9859717,101.789856
12001636,KEDAI MOTOR SUZUKI (OPP),2.980828,101.7899
12001637,PINTU MASUK UKM,2.9358954,101.78381
12001638,KOLEJ MAS,2.9271853,101.78911
12001639,DEWAN GEMILANG,2.9308527,101.78505
12001640,KOLEJ RAHIM KAJAI,2.931726,101.7835
12001641,TUN HUSSEIN ONN,2.9301746,101.781204
12001642,FAKULTI SAINS. SOSIAL & KEMANUSIAAN. UKM,2.928706,101.78071
12001643,PEJ MAHASISWA ANAK. UKM,2.926608,101.7817
12001644,PERPUSTAKAAN TS LANANG,2.9259987,101.78253
12001645,FAKULTI EKONOMI & PENGURUSAN. UKM,2.924939,101.78299
12001646,BGN SAINS KIMIA. UKM,2.922211,101.78161
12001647,KOLEJ UNGKU OMAR. UKM (BARAT),2.923303,101.779854
12001648,PUSAT KESIHATAN,2.9260726,101.77806
12001649,KAJIAN BAHASA,2.9260478,101.7757395
12001650,FAKULTI KEJURUTERAAN,2.9230224,101.7735544
12001651,(M1) KOLEJ ZAABA BLOK C,2.920036,101.775085
12001655,MASJID,2.9286287,101.777306
12001656,PANGGUNG SENI UKM,2.931994,101.77881
12001657,PLAZA PERABOT,2.961152,101.79206
12001658,SHELL,2.9646006,101.79096
12001659,KUIL,2.983781,101.789795
12001660,GUDANG KTM (OPP),2.9856222,101.78961
12001661,MAYBANK PEKAN KAJANG,2.99163,101.78741
12001672,TM TTDI (UTARA),3.1458167,101.6219203
12001674,(M1) HAB BANDAR BARU AMPANG,3.139356,101.76952
12001675,AMPANG AVENUE,3.135501,101.769356
12001676,SK AMPANG CAMPURAN,3.134072,101.7673
12001677,FLAT BAYU MURNI,3.133559,101.765945
12001678,PANDAN MEWAH HEIGHT,3.1309135,101.7621734
12001679,FLAT PANDAN INDAH,3.1304325,101.760368
12001680,SURAU MADRASATUL SOFWA,3.129798,101.75887
12001681,BUNGA RAYA APARTMEN,3.1292,101.75717
12001682,PANDAN INDAH,3.127729,101.75669
12001683,TAMAN LEMBAH MAJU (UTARA),3.125998,101.75561
12001684,FLAT LEMBAH MAJU,3.125372,101.75531
12001685,TAMAN LEMBAH MAJU (SELATAN),3.123674,101.75524
12001686,SEKOLAH KEBANGSAAN TAMAN MUDA,3.120506,101.755424
12001687,TAMAN MUDA (BARAT),3.11992,101.75664
12001688,(M3) TAMAN MUDA (TIMUR),3.120149,101.759186
12001689,TAMAN MAWAR,3.121351,101.759796
12001690,PARAGON POINT (SELATAN),3.119834,101.76329
12001691,TAMAN SERAYA (TIMUR),3.115456,101.76324
12001692,TAMAN SERAYA (BARAT),3.114873,101.76154
12001693,DATARAN MESTIKA,3.113823,101.7558
12001694,GLENVIEW VILLA CONDOMINIUM,3.110933,101.75377
12001695,KG CHERAS BARU (BARAT),3.10788,101.749954
12001696,TAMAN SRI BAHTERA (BARAT),3.106841,101.737755
12001697,MADRASATUL ISLAMIAH,3.106212,101.736015
12001699,VELODROM BUSINESS PARK,3.110251,101.729706
12001701,MADRASATUL ISLAMIAH,3.106472,101.736
12001702,TAMAN SRI BAHTERA (TIMUR),3.107101,101.737915
12001703,KG CHERAS BARU (TIMUR),3.107181,101.74464
12001705,MASJID MADRASATUL AMALIAH,3.106912,101.74803
12001706,KG CHERAS BARU (BARAT),3.108263,101.750206
12001707,GLENVIEW VILLA CONDOMINIUM,3.111546,101.75369
12001708,DATARAN MESTIKA,3.113294,101.75498
12001709,TAMAN MUDA SELATAN,3.114447,101.75876
12001710,TAMAN SERAYA (BARAT),3.115126,101.761635
12001711,TAMAN SERAYA (TIMUR),3.115573,101.762985
12001712,(M2) TAMAN SERAYA (UTARA),3.116364,101.76355
12001713,TAMAN MELOR (BARAT),3.118353,101.76323
12001714,PARAGON POINT (SELATAN),3.119806,101.763054
12001715,PARAGON POINT (UTARA),3.120738,101.76296
12001724,FLAT BAYU MURNI,3.134048,101.766075
12001725,SEKOLAH KEBANGSAAN AMPANG CAMPURAN,3.134384,101.76721
12001726,AMPANG AVENUE,3.135045,101.76905
12001727,SMK BANDAR BARU AMPANG,3.136969,101.76905
12001728,HAB BANDAR BARU AMPANG,3.139761,101.7693
12001730,RUMAH KANAK-KANAK TENGKU BUDRIAH,3.10848,101.72901
12001731,HUKM,3.09938,101.72307
12001733,LRT SALAK SELATAN,3.102016,101.70649
12001734,JPJ SRI PERMAISURI,3.102963,101.70863
12001735,BAYU TASIK CONDOMINIUM,3.104374,101.71132
12001736,VILLA LAMAN TASIK,3.104083,101.71216
12001737,(M1) QUEENSVILLE,3.101905,101.7126
12001738,DATARAN DWITASIK,3.099878,101.712074
12001739,MENTARI CONDOMINIUM,3.098819,101.71392
12001740,VISTA AMANI CONDOMINIUM (OPP),3.096405,101.71528
12001741,SUASANA LUMAYAN CONDOMINIUM,3.095959,101.71805
12001742,WISMA ZELAN,3.099327,101.71773
12001743,SEKOLAH MENENGAH SAINS SELANGOR,3.102387,101.71978
12001744,SEKOLAH KEBANGSAAN TAMAN MIDAH,3.094993,101.72942
12001745,TESCO EXTRA CHERAS,3.09847,101.73498
12001747,KOMERSIAL SUBANG PERDANA,3.148578,101.548386
12001748,TAMAN SUBANG PERDANA (SELATAN),3.149539,101.54342
12001749,PEKAN BARU SUBANG,3.145106,101.53793
12001750,KG MELAYU SUBANG (SELATAN),3.144167,101.53637
12001751,KG BARU SUBANG (UTARA),3.141653,101.533264
12001752,SPG JALAN 2D. KG BARU SUBANG,3.138556,101.529366
12001753,(M2) PUSAT PERDAGANGAN SUBANG PERMAI,3.140466,101.52545
12001754,DESA SUBANG PERMAI,3.146219,101.52523
12001755,DENAI ALAM (TIMUR),3.159084,101.51582
12001756,E-BOULEVARD. DENAI ALAM,3.163073,101.51199
12001757,CENDANA APARTMEN. TAMAN BUKIT SUBANG,3.173298,101.51215
12001758,PANGSAPURI TERATAI. TAMAN BUKIT SUBANG,3.17228,101.51545
12001759,(M1) PANGSAPURI MELATI. TAMAN BUKIT SUBANG,3.171297,101.51691
12001760,TAMAN BUKIT SUBANG (TIMUR),3.169322,101.51724
12001761,PANGSAPURI LILI. TAMAN BUKIT SUBANG,3.168796,101.51563
12001762,E-BOULEVARD. DENAI ALAM,3.163334,101.51272
12001763,DENAI ALAM (TIMUR),3.159301,101.51646
12001764,DESA SUBANG PERMAI,3.147923,101.5249
12001765,PUSAT PERDAGANGAN SUBANG PERMAI,3.139388,101.52575
12001766,(M3) ECONSAVE PEKAN SUBANG (OPP),3.138786,101.52924
12001767,KG BARU SUBANG (UTARA),3.142582,101.53292
12001768,KG MELAYU SUBANG,3.144081,101.535904
12001769,PEKAN BARU SUBANG,3.145427,101.53817
12001771,TTDI (TIMUR),3.148628,101.629117
12001772,SMK TTDI,3.1459402,101.6228163
12001773,PERUMAHAN TTDI,3.1465229,101.625574
12001774,SPG JLN ATHINAHAPAN 1,3.151731,101.627925
12001775,SPG JLN ATHINAHAPAN 4,3.150774,101.625907
12001776,SPG LORONG BURHANUDDIN HELMI 8,3.149215,101.623572
12001777,(M1) PERUMAHAN BURHANUDDIN HELMI 2 (SELATAN),3.149591,101.620491
12001778,PERUMAHAN BURHANUDDIN HELMI 2 (TIMUR),3.146775,101.620199
12001779,TAMAN RIA,2.98894,101.808534
12001780,TAMAN SRI JELOK,2.991268,101.810482
12001781,KAFA AL-ASMAH,2.994482,101.812767
12001782,PERUMAHAN TAMAN SRI JELOK,2.994402,101.813695
12001783,PANGSAPURI PERDANA IMPIAN,2.993631,101.815472
12001784,TTDI GROVE 2 @ LILI,2.997599,101.810829
12001785,KOMERSIAL TUN FUAD (3),3.1420927,101.6278262
12001786,MRT KOTA DAMANSARA PINTU A,3.1500391,101.5779759
12001787,SM SRI KDU,3.1483802,101.5750742
12001789,MRT KG SELAMAT PINTU B,3.199489,101.5782775
12001790,MRT TTDI PINTU B,3.1359038,101.6314814
12001791,MRT TTDI,3.1357055,101.6305424
12001792,MRT BUKIT DUKUNG PINTU A,3.0265125,101.7713571
12001794,MRT KAJANG PINTU A,2.9827022,101.7900097
12001795,(M3) TERMINAL REKO,2.9571704,101.7919614
12001796,MRT MUTIARA DAMANSARA PINTU C,3.1564871,101.6078861
12001797,MRT PUSAT BANDAR DAMANSARA PINTU A,3.143913,101.663488
12001803,MRT STADIUM KAJANG PINTU A,2.9943196,101.7859915
12001804,MRT SUNGAI BULOH,3.2063919,101.5811986
12001805,MRT SURIAN PINTU A,3.1491208,101.5932143
12001806,SURAU MANBAUL TAQWA,3.1064053,101.7462464
12001814,MASJID AL FIRDAUS (OPP),3.188024,101.669172
12001815,SK SEGAMBUT (OPP),3.187117,101.668405
12001816,SMK SEGAMBUT (OPP),3.186762,101.667238
12001825,EMPORIS KOTA DAMANSARA,3.156535,101.572402
12001826,MRT TAMAN CONNAUGHT PINTU A,3.078785,101.74606
12001827,BANDAR MAHKOTA CHERAS SEK 3,3.059981,101.788846
12001828,DAMANLELA CARPARK,3.149062,101.662504
12001830,PUSAT KUSTA NEGARA,3.220959,101.590308
12001833,BRP 4 PUTRA UTAMA,3.217123,101.560859
12001834,BRP 4 PUTRA JATI,3.214462,101.561816
12001835,PETRONAS TAMAN SEGAR (OPP),3.086389,101.742906
12001839,PERDANA SQUARE,3.092243,101.761856
12001840,PERDANA SQUARE,3.092178,101.762106
12001841,TMN SEGAR PERDANA (UTARA),3.094047,101.760936
12001842,TMN SEGAR PERDANA (UTARA),3.094339,101.760963
12001843,CEMARA APARTMENT,3.094816,101.757705
12001844,MERANTI APARTMENT (OPP),3.086568,101.747198
12001845,SMK PANDAN MEWAH,3.125225,101.762831
12001846,HOSPITAL AMPANG (OPP),3.127551,101.762901
12001847,PANDAN MEWAH HEIGHT CONDOMINIUM,3.129074,101.762959
12001849,DEWAN SEBAGUNA SEK. 8,3.062146,101.792364
12001850,PERUMAHAN TAMAN MIDAH,3.096719,101.73233
12001851,PANGSAPURI JASMINE,3.098074,101.733617
12001852,MRT TAMAN CONNAUGHT PINTU B,3.079296,101.745711
12001855,WISMA FIAMMA,3.194745,101.63394
12001856,(M1) KEPONG VILLAGE MALL,3.192368,101.63281
12001857,KAW. PUSAT BANDAR MANJALARA JLN 11,3.193857,101.632286
12001858,KAW. PUSAT BANDAR MANJALARA,3.195395,101.62964
12001859,TAMAN MENJALARA (UTARA),3.195643,101.62638
12001860,PUSAT KOMUNITI MENJALARA,3.193013,101.62615
12001861,MENARA MENJALARA,3.190474,101.627815
12001862,VILLA MANJA,3.190531,101.63169
12001863,TM KEPONG MENJALARA,3.191382,101.63506
12001864,PERUMAHAN MENJALARA 62B,3.191932,101.6387
12001865,SK MENJALARA,3.194764,101.63862
12001866,KOMERSIAL DAGANG SD2,3.201335,101.62365
12001867,PERUMAHAN MENJALARA 62&62C (OPP),3.193188,101.62315
12001868,LEVENUE,3.18795,101.624016
12001869,WATERFRONT PARKCITY,3.187862,101.62738
12001870,NADIA PARKFRONT,3.187951,101.63151
12001875,THE WESTSIDE CONDO,3.184178,101.624626
12001876,ADORA PARKCITY,3.186276,101.625046
12001877,LEVENUE (OPP),3.187762,101.62401
12001878,PERUMAHAN MENJALARA 62 & 62C,3.192879,101.6228
12001879,SEK. MEN. AGAMA K.L,3.196162,101.626785
12001880,BHP DESA JAYA,3.216822,101.63045
12001881,DESA JAYA (BARAT),3.219643,101.628006
12001882,PUSAT KOMUNITI TAMAN EHSAN,3.220739,101.626335
12001883,TAMAN EHSAN (TIMUR),3.220166,101.62401
12001884,TAMAN EHSAN (SELATAN),3.218416,101.62159
12001885,PERINDUSTRIAN EHSAN JAYA,3.214492,101.62132
12001886,BUKIT DESA UTAMA (SELATAN),3.210673,101.61887
12001887,SEK. KEB. DESA AMANPURI,3.216227,101.61378
12001888,APARTMENT DESA SATU,3.214151,101.61497
12001889,(M1) APARTMENT DESA DUA,3.212463,101.61564
12001890,DESA AMAN PURI (UTARA),3.211369,101.616905
12001891,DESA AMAN PURI (SELATAN),3.208679,101.61519
